,Cancelled,Arrival,Arrival month,Departure,Length of the stay,Creation date,Lead time,Cancellation date,Cxl time,Cancellation lead time,Stay type,Room type,Meal,N of pax,Non Refundable,VIP,Country,Market channel,Channel
15547,0,2019-04-24,4,2019-04-25,1,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15548,0,2019-04-28,4,2019-04-30,2,2019-04-24,4,0,0.0,0.0,L-W,Double Standard,BB,1,0,0,Other,Corporate / Mice,XML
15549,0,2019-04-30,4,2019-05-01,1,2019-04-24,6,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
15550,0,2019-04-30,4,2019-05-01,1,2019-04-24,6,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
15551,0,2019-04-30,4,2019-05-01,1,2019-04-24,6,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
15552,0,2019-04-30,4,2019-05-01,1,2019-04-24,6,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
15553,0,2019-04-30,4,2019-05-01,1,2019-04-24,6,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15554,0,2019-04-29,4,2019-04-30,1,2019-04-24,5,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,Spain,Travel agency,GDS
15555,0,2019-04-29,4,2019-04-30,1,2019-04-24,5,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,Spain,Travel agency,GDS
15556,0,2019-04-24,4,2019-04-26,2,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
15557,0,2019-04-24,4,2019-04-25,1,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15558,0,2019-04-29,4,2019-05-01,2,2019-04-24,5,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United States,GDS,GDS
15559,0,2019-04-29,4,2019-05-01,2,2019-04-24,5,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United States,GDS,GDS
15560,0,2019-04-28,4,2019-04-29,1,2019-04-24,4,0,0.0,0.0,L-W,Double Standard,RO,1,0,1,United States,GDS,GDS
15561,0,2019-04-30,4,2019-05-01,1,2019-04-24,6,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
15562,0,2019-04-29,4,2019-04-30,1,2019-04-24,5,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
15563,0,2019-04-28,4,2019-04-30,2,2019-04-24,4,0,0.0,0.0,L-W,Double Standard,RO,1,1,0,United States,OTA,XML
15564,0,2019-04-29,4,2019-04-30,1,2019-04-24,5,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
15565,0,2019-04-24,4,2019-04-25,1,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,EMAIL
15566,0,2019-04-29,4,2019-04-30,1,2019-04-24,5,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15567,0,2019-04-24,4,2019-04-26,2,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
15568,0,2019-04-24,4,2019-04-26,2,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
15569,0,2019-04-24,4,2019-04-26,2,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,EMAIL
15570,0,2019-04-28,4,2019-04-29,1,2019-04-24,4,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,Other,OTA,XML
15571,0,2019-04-26,4,2019-04-27,1,2019-04-24,2,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
15572,0,2019-04-26,4,2019-04-27,1,2019-04-24,2,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,Other,OTA,XML
15573,0,2019-04-25,4,2019-04-26,1,2019-04-24,1,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
15574,0,2019-04-25,4,2019-04-27,2,2019-04-24,1,0,0.0,0.0,W-L,Double Standard City View,RO,1,1,0,Other,OTA,XML
15575,0,2019-04-24,4,2019-04-26,2,2019-04-24,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,EMAIL
15576,0,2019-04-25,4,2019-04-25,0,2019-04-25,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United Kingdom,Hotel deal apps,EMAIL
15577,0,2019-04-28,4,2019-04-30,2,2019-04-25,3,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,Other,Corporate / Mice,EMAIL
15578,0,2019-04-28,4,2019-04-30,2,2019-04-25,3,0,0.0,0.0,L-W,Double Standard,BB,1,0,0,Other,Corporate / Mice,EMAIL
15579,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15580,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15581,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15582,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15583,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15584,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15585,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15586,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15587,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15588,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15589,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,1,0,0,China,OTA,EMAIL
15590,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,1,0,0,China,OTA,EMAIL
15591,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,1,0,0,China,OTA,EMAIL
15592,0,2019-04-27,4,2019-04-28,1,2019-03-25,33,0,0.0,0.0,W-W,Double Standard,BB,1,0,0,China,OTA,EMAIL
15593,0,2019-04-28,4,2019-04-30,2,2019-04-25,3,0,0.0,0.0,L-W,Double Standard,RO,1,0,0,United States,OTA,XML
15594,0,2019-04-25,4,2019-04-26,1,2019-04-25,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
15595,0,2019-04-29,4,2019-04-30,1,2019-04-25,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
15596,0,2019-04-30,4,2019-05-01,1,2019-04-25,5,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15597,0,2019-04-25,4,2019-04-25,0,2019-04-25,0,0,0.0,0.0,L-L,Double Deluxe,RO,2,1,0,Other,OTA,XML
15598,0,2019-04-25,4,2019-04-26,1,2019-04-25,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15599,0,2019-04-26,4,2019-04-27,1,2019-04-25,1,0,0.0,0.0,W-L,Double Standard City View,RO,1,1,0,United States,OTA,XML
15600,0,2019-04-26,4,2019-04-27,1,2019-04-25,1,0,0.0,0.0,W-L,Double Standard City View,RO,1,1,0,United States,OTA,XML
15601,0,2019-04-29,4,2019-04-30,1,2019-04-25,4,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
15602,0,2019-04-26,4,2019-04-27,1,2019-04-25,1,0,0.0,0.0,W-L,Double Standard City View,RO,2,1,0,Other,OTA,XML
15603,0,2019-04-26,4,2019-04-26,0,2019-04-25,1,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,United Kingdom,Hotel deal apps,EMAIL
15604,0,2019-04-25,4,2019-04-26,1,2019-04-25,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15605,0,2019-04-27,4,2019-04-28,1,2019-04-26,1,0,0.0,0.0,W-W,Double Standard,BB,1,0,1,Spain,Direct / Walk-in,EMAIL
15606,0,2019-04-27,4,2019-04-28,1,2019-04-26,1,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
15607,0,2019-04-29,4,2019-04-30,1,2019-04-26,3,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,Other,Corporate / Mice,EMAIL
15608,0,2019-04-29,4,2019-04-30,1,2019-04-26,3,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15609,0,2019-04-26,4,2019-04-27,1,2019-04-26,0,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,Other,OTA,XML
15610,0,2019-04-30,4,2019-05-01,1,2019-04-26,4,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15611,0,2019-04-26,4,2019-04-27,1,2019-04-26,0,0,0.0,0.0,W-L,Double Standard,BB,2,1,0,Spain,Direct / Walk-in,EMAIL
15612,0,2019-04-26,4,2019-04-27,1,2019-04-26,0,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
15613,0,2019-04-26,4,2019-04-27,1,2019-04-26,0,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,EMAIL
15614,0,2019-04-26,4,2019-04-27,1,2019-04-26,0,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,EMAIL
15615,0,2019-04-27,4,2019-04-28,1,2019-04-27,0,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
15616,0,2019-04-27,4,2019-04-28,1,2019-04-27,0,0,0.0,0.0,W-W,Double Standard City View,RO,1,1,0,United States,OTA,XML
15617,0,2019-04-27,4,2019-04-28,1,2019-04-27,0,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
15618,0,2019-04-28,4,2019-04-29,1,2019-04-27,1,0,0.0,0.0,L-W,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
15619,0,2019-04-27,4,2019-04-28,1,2019-04-27,0,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15620,0,2019-04-27,4,2019-04-28,1,2019-04-27,0,0,0.0,0.0,W-W,Double Standard,BB,1,1,0,Spain,Direct / Walk-in,EMAIL
15621,0,2019-04-28,4,2019-04-29,1,2019-04-28,0,0,0.0,0.0,L-W,Double Standard City View,RO,2,1,0,Other,OTA,XML
15622,0,2019-04-29,4,2019-04-30,1,2019-04-28,1,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Other,OTA,XML
15623,0,2019-04-29,4,2019-04-30,1,2019-04-29,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15624,0,2019-04-30,4,2019-05-01,1,2019-04-29,1,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
15625,0,2019-04-29,4,2019-04-30,1,2019-04-29,0,0,0.0,0.0,L-L,Double Standard City View,RO,1,1,0,Spain,Direct / Walk-in,WEB
15626,0,2019-04-29,4,2019-04-30,1,2019-04-29,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Other,OTA,XML
15627,0,2019-04-29,4,2019-04-30,1,2019-04-29,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
15628,0,2019-04-30,4,2019-05-01,1,2019-04-29,1,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
15629,0,2019-04-29,4,2019-04-30,1,2019-04-29,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15630,0,2019-04-29,4,2019-04-30,1,2019-04-29,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15631,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,BB,2,1,0,Spain,Direct / Walk-in,EMAIL
15632,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,EMAIL
15633,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15634,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,Other
15635,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
15636,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
15637,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Other,OTA,XML
15638,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,EMAIL
15639,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
15640,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15641,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
15642,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15643,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15644,0,2019-04-30,4,2019-05-01,1,2019-04-30,0,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
15645,0,2019-05-09,5,2019-05-13,4,2018-06-07,336,0,0.0,0.0,L-W-L,Double Standard,BB,1,0,0,Germany,TTOO,EMAIL
15646,0,2019-05-07,5,2019-05-11,4,2018-06-12,329,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15648,0,2019-05-06,5,2019-05-11,5,2018-08-02,277,0,0.0,0.0,W-L,Triple Standard,BB,3,0,0,United States,Travel agency,EMAIL
15649,0,2019-05-05,5,2019-05-09,4,2018-08-08,270,0,0.0,0.0,L-W,Triple Standard,RO,3,0,0,Other,OTA,XML
15650,0,2019-05-11,5,2019-05-16,5,2018-08-13,271,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
15651,0,2019-05-10,5,2019-05-13,3,2018-08-22,261,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
15652,0,2019-05-01,5,2019-05-05,4,2018-08-24,250,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15653,0,2019-05-04,5,2019-05-06,2,2018-08-28,249,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
15654,0,2019-05-04,5,2019-05-06,2,2018-08-28,249,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
15655,0,2019-05-02,5,2019-05-08,6,2018-09-05,239,0,0.0,0.0,L-W-L,Double Standard City View,BB,2,0,0,Germany,TTOO,EMAIL
15656,0,2019-05-04,5,2019-05-07,3,2018-09-07,239,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15657,0,2019-05-01,5,2019-05-02,1,2018-09-10,233,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
15658,0,2019-05-11,5,2019-05-14,3,2018-09-10,243,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,Other,OTA,XML
15660,0,2019-05-06,5,2019-05-08,2,2018-10-04,214,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15661,0,2019-05-06,5,2019-05-09,3,2018-10-04,214,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Germany,TTOO,XML
15662,0,2019-05-12,5,2019-05-13,1,2018-10-10,214,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,China,OTA,EMAIL
15663,0,2019-05-06,5,2019-05-09,3,2018-10-11,207,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15664,0,2019-05-06,5,2019-05-12,6,2018-10-11,207,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,XML
15665,0,2019-05-06,5,2019-05-08,2,2018-10-12,206,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,EMAIL
15666,0,2019-05-10,5,2019-05-13,3,2018-10-17,205,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15667,0,2019-04-28,4,2019-05-03,5,2018-10-17,193,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15668,0,2019-04-30,4,2019-05-04,4,2018-10-18,194,0,0.0,0.0,W-L,Junior Suite,RO,2,0,0,Spain,Direct / Walk-in,EMAIL
15669,0,2019-05-07,5,2019-05-10,3,2018-10-19,200,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
15670,0,2019-05-12,5,2019-05-16,4,2018-10-23,201,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15671,0,2019-05-04,5,2019-05-07,3,2018-10-23,193,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15672,0,2019-05-04,5,2019-05-07,3,2018-10-23,193,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15673,0,2019-05-06,5,2019-05-13,7,2018-10-25,193,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15674,0,2019-05-02,5,2019-05-04,2,2018-10-25,189,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,XML
15675,0,2019-04-27,4,2019-05-05,8,2018-10-29,180,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,OTA,EMAIL
15676,0,2019-05-01,5,2019-05-05,4,2018-10-31,182,0,0.0,0.0,W-L,Double Standard City View,BB,2,1,0,United States,OTA,XML
15677,0,2019-05-05,5,2019-05-09,4,2018-11-02,184,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15678,0,2019-05-06,5,2019-05-10,4,2018-11-03,184,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
15679,0,2019-05-03,5,2019-05-06,3,2018-11-05,179,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
15680,0,2019-05-03,5,2019-05-06,3,2018-11-05,179,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
15681,0,2019-05-03,5,2019-05-06,3,2018-11-05,179,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
15682,0,2019-05-03,5,2019-05-06,3,2018-11-05,179,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
15683,0,2019-05-10,5,2019-05-14,4,2018-11-06,185,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
15684,0,2019-05-01,5,2019-05-04,3,2018-11-06,176,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
15685,0,2019-05-04,5,2019-05-08,4,2018-11-06,179,0,0.0,0.0,L-W,Double Standard,RO,2,0,0,Other,OTA,XML
15686,0,2019-05-04,5,2019-05-08,4,2018-11-06,179,0,0.0,0.0,L-W,Double Standard,RO,2,0,0,Other,OTA,XML
15687,0,2019-04-27,4,2019-05-04,7,2018-11-06,172,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United States,OTA,XML
15688,0,2019-05-04,5,2019-05-12,8,2018-11-09,176,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15689,0,2019-05-11,5,2019-05-14,3,2018-11-11,181,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,Other,OTA,XML
15690,0,2019-04-29,4,2019-05-03,4,2018-11-13,167,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Other,OTA,XML
15691,0,2019-05-01,5,2019-05-04,3,2018-11-15,167,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15692,0,2019-05-06,5,2019-05-09,3,2018-11-16,171,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
15693,0,2019-05-03,5,2019-05-07,4,2018-11-16,168,0,0.0,0.0,L-W-L,Double Standard,BB,2,1,0,United States,OTA,XML
15694,0,2019-05-11,5,2019-05-13,2,2018-11-19,173,0,0.0,0.0,L-W,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
15695,0,2019-05-05,5,2019-05-06,1,2018-11-20,166,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
15696,0,2019-05-04,5,2019-05-05,1,2018-11-21,164,0,0.0,0.0,W-W,Double Standard,BB,1,0,1,Other,Corporate / Mice,EMAIL
15697,0,2019-05-11,5,2019-05-12,1,2018-11-21,171,0,0.0,0.0,W-W,Double Standard,BB,1,0,1,Other,Corporate / Mice,EMAIL
15698,0,2019-05-12,5,2019-05-16,4,2018-11-21,172,0,0.0,0.0,L-W,Double Standard,RO,1,0,1,Spain,Direct / Walk-in,WEB
15699,0,2019-05-02,5,2019-05-05,3,2018-11-23,160,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
15700,0,2019-05-03,5,2019-05-04,1,2018-11-23,161,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
15701,0,2019-04-25,4,2019-05-03,8,2018-11-24,152,0,0.0,0.0,L-W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
15702,0,2019-05-02,5,2019-05-05,3,2018-11-26,157,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
15703,0,2019-05-02,5,2019-05-05,3,2018-11-26,157,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,China,OTA,EMAIL
15704,0,2019-05-07,5,2019-05-14,7,2018-11-27,161,0,0.0,0.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
15705,0,2019-05-06,5,2019-05-10,4,2018-11-27,160,0,0.0,0.0,L-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
15706,0,2019-04-29,4,2019-05-03,4,2018-11-28,152,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
15707,0,2019-05-04,5,2019-05-06,2,2018-11-28,157,0,0.0,0.0,L-W,Double Standard,RO,2,0,1,Spain,Direct / Walk-in,EMAIL
15708,0,2019-05-04,5,2019-05-06,2,2018-11-28,157,0,0.0,0.0,L-W,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,EMAIL
15709,0,2019-05-02,5,2019-05-05,3,2018-11-29,154,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Germany,TTOO,EMAIL
15710,0,2019-05-01,5,2019-05-05,4,2018-11-29,153,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
15711,0,2019-05-01,5,2019-05-03,2,2018-11-29,153,0,0.0,0.0,L-L,Double Standard City View,BB,2,0,0,Other,TTOO,EMAIL
15712,0,2019-04-27,4,2019-05-04,7,2018-11-29,149,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
15713,0,2019-04-27,4,2019-05-04,7,2018-11-29,149,0,0.0,0.0,W-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
15715,0,2019-04-25,4,2019-05-02,7,2018-12-03,143,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
15716,0,2019-05-08,5,2019-05-11,3,2018-12-03,156,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
15717,0,2019-05-10,5,2019-05-11,1,2018-12-04,157,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
15718,0,2019-05-10,5,2019-05-12,2,2018-12-05,156,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,Spain,Direct / Walk-in,WEB
15719,0,2019-05-06,5,2019-05-11,5,2018-12-06,151,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Spain,Direct / Walk-in,EMAIL
15720,0,2019-04-29,4,2019-05-02,3,2018-12-06,144,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
15721,0,2019-04-29,4,2019-05-02,3,2018-12-06,144,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
15722,0,2019-05-06,5,2019-05-09,3,2018-12-06,151,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Other,OTA,XML
15723,0,2019-05-04,5,2019-05-07,3,2018-12-08,147,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
15724,0,2019-05-07,5,2019-05-10,3,2018-12-08,150,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
15725,0,2019-05-09,5,2019-05-16,7,2018-12-10,150,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
15726,0,2019-05-04,5,2019-05-08,4,2018-12-10,145,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15728,0,2019-05-10,5,2019-05-11,1,2018-12-12,149,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
15729,0,2019-05-05,5,2019-05-09,4,2018-12-14,142,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
15730,0,2019-04-28,4,2019-05-02,4,2018-12-14,135,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
