Numero Reserva,Cliente Comercial,Fecha llegada,Fecha de salida,Tipo de habitación,Estado,Identificador régimen alimenticio,Tarifa,Fecha de Creación,Nº de pax del tipo 1 alojados,Fecha de cancelación,VIP,Identificador segmento de mercado,Identificador procedencia de negocio,País,Identificador de canal
4963140,HRS PAYMENT SOLUTIONS GMBH,6/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,15/2/2019,1,,,ONL,ONL,DE,XML
4963469,BCD TRAVEL BUSINESS SPAIN,4/3/2019,6/3/2019,DBLSTD,Confirmada,BB,C_160/180,15/2/2019,1,,,CORP,EMP,ES,GDS
4963517,WEB H10,28/2/2019,1/3/2019,DBLSTD,Confirmada,RO,W_BAR_NR,15/2/2019,1,,,DIR,DIR,ES,WEB
4963616,RED LETTER DAYS,9/3/2019,10/3/2019,DBLSTD,Confirmada,BB,BFL_RED,15/2/2019,2,,,ONL,ONL,GB,EMAIL
4963888,RED LETTER DAYS,9/3/2019,10/3/2019,DBLSTD,Confirmada,HB,BFL_RED,15/2/2019,2,,,ONL,ONL,GB,EMAIL
4965477,AGODA COMPANY PTE,6/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,15/2/2019,2,,,ONL,ONL,SG,XML
4965890,CLICK TRAVEL,11/3/2019,12/3/2019,DBLSTD,Confirmada,BB,C_155/175,16/2/2019,1,,,CORP,UK,GB,GDS
4966014,BOOKING.COM,11/3/2019,13/3/2019,DBLSTD,Confirmada,RO,X_BAR,16/2/2019,2,,,ONL,ONL,,XML
4966091,EXPEDIA,14/3/2019,15/3/2019,DBLSTDST,Confirmada,BB,X_BAR_NR,16/2/2019,1,,,ONL,ONL,US,XML
4966359,HOTELBEDS UK,5/3/2019,9/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,16/2/2019,2,,,ONL,ONL,CH,ONL
4967390,CLUB H10,6/3/2019,8/3/2019,DBLSTD,Confirmada,RO,W_BAR_NR,16/2/2019,1,,,DIR,DIR,ES,WEB
4969369,CLUB H10,28/2/2019,1/3/2019,DBLSTDST,Confirmada,RO,W_BAR,17/2/2019,1,,,DIR,DIR,ES,WEB
4970895,EXPEDIA,14/3/2019,15/3/2019,DBLSTD,Confirmada,RO,X_BAR,18/2/2019,1,,,ONL,ONL,US,XML
4971063,AGODA COMPANY PTE,15/3/2019,16/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,18/2/2019,2,,,ONL,ONL,SG,XML
4971224,COMPANIES,2/3/2019,4/3/2019,DBLSTD,Confirmada,BB,B_BAR,18/2/2019,1,,9,CORP,EMP,ES,EMAIL
4971597,TRAVELCLICK,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_145/165,18/2/2019,1,,,CORP,UK,US,GDS
4972157,WEB H10,3/3/2019,6/3/2019,DBLSTD,Confirmada,RO,W_BAR_NR,18/2/2019,2,,,DIR,DIR,ES,WEB
4972182,TRAVELCLICK,12/3/2019,13/3/2019,DBLSTD,Confirmada,BB,C_145/165,18/2/2019,1,,,CORP,UK,US,GDS
4972606,FLIGHT CENTRE UK Ltd,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_155/175,18/2/2019,1,,,CORP,UK,GB,GDS
4972607,FLIGHT CENTRE UK Ltd,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_155/175,18/2/2019,1,,,CORP,UK,GB,GDS
4972733,FLIGHT CENTRE UK Ltd,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_155/175,18/2/2019,1,,,CORP,UK,GB,GDS
4972734,FLIGHT CENTRE UK Ltd,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_155/175,18/2/2019,1,,,CORP,UK,GB,GDS
4972736,FLIGHT CENTRE UK Ltd,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_155/175,18/2/2019,1,,,CORP,UK,GB,GDS
4972738,FLIGHT CENTRE UK Ltd,4/3/2019,8/3/2019,DBLSTD,Confirmada,BB,C_155/175,18/2/2019,1,,,CORP,UK,GB,GDS
4972869,EXPEDIA,5/3/2019,7/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,18/2/2019,1,,,ONL,ONL,US,XML
4973103,WEB H10,3/3/2019,6/3/2019,DBLSTD,Confirmada,RO,W_BAR,18/2/2019,1,,,DIR,DIR,ES,WEB
4973435,SUPERBREAK MINI HOLIDAYS,11/3/2019,14/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,18/2/2019,2,,,TTOO,UK,GB,EMAIL
4973440,GATE 1 TRAVEL,6/3/2019,11/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,18/2/2019,2,,,TTOO,USA,US,EMAIL
4973449,CAPITA BUSINESS TRAVEL,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_163/183,18/2/2019,1,,,CORP,UK,GB,GDS
4973812,RED LETTER DAYS,9/3/2019,10/3/2019,DBLSTD,Confirmada,BB,BFL_RED,18/2/2019,2,,,ONL,ONL,GB,EMAIL
4976483,AGODA COMPANY PTE,8/3/2019,9/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,18/2/2019,2,,,ONL,ONL,SG,XML
4976627,AGODA COMPANY PTE,4/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,19/2/2019,1,,,ONL,ONL,SG,XML
4977391,EGENCIA UK,4/3/2019,5/3/2019,DBLSTD,Confirmada,RO,C_180/200R,19/2/2019,1,,,CORP,EMP,GB,GDS
4977393,CLICK TRAVEL,10/3/2019,15/3/2019,DBLSTD,Confirmada,BB,C_155/175,19/2/2019,1,,,CORP,EMP,GB,GDS
4977415,WIS-WELCOMEBEDS,3/3/2019,8/3/2019,DBLSTD,Confirmada,BB,X_BAR_NR,19/2/2019,1,,,ONL,ONL,ES,XML
4977461,MARC GUITART,5/3/2019,7/3/2019,DBLSTD,Confirmada,BB,B_BAR,19/2/2019,2,,5,CORP,EMP,ES,EMAIL
4977463,MARC GUITART,5/3/2019,7/3/2019,DBLSTD,Confirmada,BB,B_BAR,19/2/2019,1,,,CORP,EMP,ES,EMAIL
4977465,MARC GUITART,5/3/2019,7/3/2019,DBLSTD,Confirmada,BB,B_BAR,19/2/2019,1,,,CORP,EMP,ES,EMAIL
4977491,CLICK TRAVEL,11/3/2019,13/3/2019,DBLSTD,Confirmada,BB,C_155/175,19/2/2019,1,,,CORP,EMP,GB,GDS
4977492,COMPUTACENTER,5/3/2019,6/3/2019,DBLSTD,Confirmada,BB,C_145/165,19/2/2019,1,,,CORP,EMP,CH,GDS
4977547,"CLARITY MEDICAL SYSTEMS,",13/3/2019,14/3/2019,DBLSTD,Confirmada,BB,C_160/180,19/2/2019,1,,,CORP,EMP,US,GDS
4977566,FLIGHT CENTRE UK Ltd,13/3/2019,16/3/2019,DBLSTD,Confirmada,BB,C_160/180,19/2/2019,1,,,CORP,EMP,GB,GDS
4977765,SUNHOTELS,8/3/2019,11/3/2019,DBLSTD,Confirmada,BB,X_BAR,19/2/2019,2,,,ONL,ONL,GB,XML
4977971,CLUB H10,3/3/2019,4/3/2019,DBLSTDST,Confirmada,RO,W_BAR_NR,19/2/2019,2,,,DIR,DIR,ES,WEB
4978097,HRS PAYMENT SOLUTIONS GMBH,5/3/2019,6/3/2019,DBLSTD,Confirmada,BB,C_165/185,19/2/2019,1,,,CORP,ONL,DE,XML
4978203,HRS PAYMENT SOLUTIONS GMBH,4/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_160/180,19/2/2019,1,,,ONL,ONL,DE,XML
4978301,DIRECT,12/3/2019,14/3/2019,DBLSTD,Confirmada,BB,B_BAR,19/2/2019,1,,,DIR,DIR,ES,EMAIL
4978534,COMPUTACENTER,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_145/165,19/2/2019,1,,,CORP,EMP,CH,GDS
4979130,ACCESS BOOKINGS,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_138/158,19/2/2019,1,,,CORP,EMP,GB,GDS
4979157,RTS,5/3/2019,7/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,19/2/2019,1,,,TTOO,ASIA,CN,EMAIL
4979287,ITF,10/3/2019,16/3/2019,DBLSTD,Confirmada,BB,G_BASE_20,5/2/2019,1,,5,CORP,UK,GB,EMAIL
4979289,ITF,11/3/2019,16/3/2019,DBLSTD,Confirmada,BB,G_BASE_20,5/2/2019,1,,5,CORP,UK,GB,EMAIL
4979305,MAINTEL EUROPE,5/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_170/190,19/2/2019,1,,5,CORP,EMP,GB,EMAIL
4979423,COMPANIES,5/3/2019,6/3/2019,DBLSTD,Confirmada,BB,B_BAR,19/2/2019,1,,9,CORP,EMP,ES,EMAIL
4979540,FLIGHT CENTRE UK Ltd,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_155/175,19/2/2019,1,,,CORP,EMP,GB,GDS
4979950,HRS PAYMENT SOLUTIONS GMBH,12/3/2019,14/3/2019,DBLSTD,Confirmada,BB,C_165/185,19/2/2019,1,,,CORP,ONL,DE,XML
4981298,CLUB H10,2/3/2019,6/3/2019,DBLSTD,Confirmada,RO,W_BAR,19/2/2019,2,,,DIR,DIR,ES,WEB
4983294,RED LETTER DAYS,9/3/2019,10/3/2019,DBLSTD,Confirmada,BB,BFL_RED,20/2/2019,2,,,ONL,ONL,GB,EMAIL
4983328,FLIGHT CENTRE UK Ltd,28/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_155/175,20/2/2019,1,,,CORP,EMP,GB,GDS
4983373,EXPEDIA,4/3/2019,7/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,20/2/2019,1,,,ONL,ONL,US,XML
4983422,EXPEDIA,2/3/2019,4/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,20/2/2019,1,,,ONL,ONL,US,XML
4983839,PREMIER BOOKING SERVICES,5/3/2019,6/3/2019,DBLSTD,Confirmada,BB,C_155/175,20/2/2019,1,,1,CORP,EMP,GB,IMPLANT
4984203,COMPUTACENTER,11/3/2019,14/3/2019,DBLSTD,Confirmada,BB,C_145/165,20/2/2019,1,,,CORP,EMP,GB,GDS
4984226,ITF,7/3/2019,8/3/2019,DBLSTD,Confirmada,BB,W_ITF,20/2/2019,1,,,CORP,ONL,GB,WEB
4984230,ITF,7/3/2019,8/3/2019,DBLSTD,Confirmada,BB,W_ITF,20/2/2019,1,,,CORP,ONL,GB,WEB
4984264,COMPLIMENTARY H10,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,,20/2/2019,1,,,COMPL,DIR,ES,EMAIL
4984423,BOOK A TABLE-LIVE BOOKINGS,4/3/2019,5/3/2019,DBLSTD,Confirmada,BB,C_160/180,20/2/2019,1,,,CORP,EMP,GB,EMAIL
4984428,RED LETTER DAYS,2/3/2019,3/3/2019,DBLSTD,Confirmada,HB,BFL_RED,20/2/2019,2,,,ONL,ONL,GB,EMAIL
4985174,EGENCIA UK,2/3/2019,4/3/2019,DBLSTD,Confirmada,RO,B_BAR_NR,20/2/2019,1,,,CORP,EMP,GB,GDS
4985349,RED LETTER DAYS,8/3/2019,9/3/2019,DBLSTD,Confirmada,BB,BFL_RED,20/2/2019,2,,,ONL,ONL,GB,EMAIL
4987654,AGODA COMPANY PTE,10/3/2019,12/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,21/2/2019,2,,,ONL,ONL,SG,XML
4987998,"CLARITY MEDICAL SYSTEMS,",13/3/2019,14/3/2019,DBLSTD,Confirmada,BB,C_160/180,21/2/2019,1,,,CORP,EMP,US,GDS
4988040,COMPUTACENTER,28/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_145/165,21/2/2019,1,,,CORP,EMP,GB,EMAIL
4988108,COMPUTACENTER,28/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_145/165,21/2/2019,1,,,CORP,EMP,GB,EMAIL
4988133,EGENCIA UK,5/3/2019,8/3/2019,DBLSTD,Confirmada,RO,C_180/200R,21/2/2019,1,,,CORP,EMP,GB,GDS
4988135,EGENCIA UK,5/3/2019,8/3/2019,DBLSTD,Confirmada,RO,C_180/200R,21/2/2019,1,,,CORP,EMP,GB,GDS
4988388,RED LETTER DAYS,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,BFL_RED,21/2/2019,2,,,ONL,ONL,GB,EMAIL
4988559,HRS PAYMENT SOLUTIONS GMBH,11/3/2019,14/3/2019,DBLSTD,Confirmada,BB,C_150/170,21/2/2019,1,,,ONL,ONL,DE,EMAIL
4988960,SENSATIONS DU MONDE,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,21/2/2019,2,,,TTOO,FRA,FR,EMAIL
4988968,HRS PAYMENT SOLUTIONS GMBH,4/3/2019,5/3/2019,DBLSTD,Confirmada,BB,C_165/185,21/2/2019,1,,,CORP,ONL,DE,XML
4988972,WEB H10,6/3/2019,7/3/2019,DBLSTDST,Confirmada,RO,W_BAR,21/2/2019,1,,,DIR,DIR,ES,WEB
4989053,COMPUTACENTER,5/3/2019,6/3/2019,DBLSTD,Confirmada,BB,C_145/165,21/2/2019,1,,,CORP,EMP,GB,EMAIL
4989054,COMPUTACENTER,5/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_145/165,21/2/2019,1,,,CORP,EMP,GB,EMAIL
4989123,FLIGHT CENTRE UK Ltd,4/3/2019,8/3/2019,DBLSTD,Confirmada,BB,C_155/175,21/2/2019,1,,,CORP,UK,GB,EMAIL
4989124,FLIGHT CENTRE UK Ltd,4/3/2019,8/3/2019,DBLSTD,Confirmada,BB,C_155/175,21/2/2019,1,,,CORP,UK,GB,EMAIL
4989125,FLIGHT CENTRE UK Ltd,4/3/2019,8/3/2019,DBLSTD,Confirmada,BB,C_155/175,21/2/2019,1,,,CORP,UK,GB,EMAIL
4989211,SUPERBREAK MINI HOLIDAYS,8/3/2019,11/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,21/2/2019,2,,,TTOO,UK,GB,EMAIL
4989215,FLIGHT CENTRE UK Ltd,27/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_155/175,21/2/2019,1,,,CORP,EMP,GB,GDS
4989668,EXPEDIA,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,21/2/2019,1,,,ONL,ONL,US,XML
4989669,EXPEDIA,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,21/2/2019,1,,,ONL,ONL,US,XML
4989670,EXPEDIA,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,21/2/2019,1,,,ONL,ONL,US,XML
4989671,EXPEDIA,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,21/2/2019,1,,,ONL,ONL,US,XML
4989672,EXPEDIA,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,21/2/2019,1,,,ONL,ONL,US,XML
4990322,HRS PAYMENT SOLUTIONS GMBH,12/3/2019,15/3/2019,DBLSTD,Confirmada,BB,C_160/180,21/2/2019,1,,,ONL,ONL,DE,XML
4990435,COMPUTACENTER,11/3/2019,12/3/2019,DBLSTD,Confirmada,BB,C_145/165,21/2/2019,1,,,CORP,EMP,GB,EMAIL
4990609,CLICK TRAVEL,10/3/2019,15/3/2019,DBLSTD,Confirmada,BB,C_155/175,21/2/2019,1,,,CORP,EMP,GB,GDS
4991669,AGODA COMPANY PTE,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,21/2/2019,1,,,ONL,ONL,SG,XML
4991844,BOOKING.COM,1/3/2019,2/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,21/2/2019,2,,,ONL,ONL,,XML
4993128,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD,Confirmada,BB,S_GTA_1819,29/1/2019,1,,,TTOO,NO,CH,EMAIL
4993141,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,1,,,TTOO,NO,CH,EMAIL
4993143,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993144,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993145,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993146,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993147,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993148,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993149,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993150,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993151,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993152,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993153,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993154,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993155,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993156,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993157,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993158,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993159,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993160,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993161,KUONI GLOBAL TRAVEL SERVICES,3/3/2019,4/3/2019,DBLSTD__2,Confirmada,BB,S_GTA_1819,29/1/2019,2,,,TTOO,NO,CH,EMAIL
4993184,HOTELBEDS SWITZERLAND AG,1/3/2019,3/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,22/2/2019,2,,,TTOO,NO,CH,EMAIL
4993348,BOKU NETWORK SERVICES,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_160/180,22/2/2019,1,,5,CORP,UK,GB,EMAIL
4993373,RED LETTER DAYS,9/3/2019,10/3/2019,DBLSTD,Confirmada,BB,BFL_RED,22/2/2019,2,,,ONL,ONL,GB,EMAIL
4993404,EXPEDIA,8/3/2019,9/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,22/2/2019,2,,,ONL,ONL,US,XML
4993503,AGODA COMPANY PTE,1/3/2019,3/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,22/2/2019,1,,,ONL,ONL,SG,XML
4993539,TRAVELCLICK,11/3/2019,13/3/2019,DBLSTD,Confirmada,BB,C_145/165,22/2/2019,1,,,CORP,EMP,US,GDS
4993919,BARINGA PARTNERS,28/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_160/180,22/2/2019,1,,5,CORP,EMP,GB,EMAIL
4994253,COMPUTACENTER,6/3/2019,7/3/2019,DBLSTD,Confirmada,BB,C_145/165,22/2/2019,1,,,CORP,EMP,GB,EMAIL
4994504,CLUB H10,1/3/2019,2/3/2019,DBLDLX,Confirmada,RO,W_BAR_NR,22/2/2019,2,,,DIR,DIR,ES,WEB
4995106,EXPEDIA,4/3/2019,5/3/2019,DBLSTD,Confirmada,BB,X_BAR_NR,22/2/2019,1,,,ONL,ONL,US,XML
4995108,EXPEDIA,4/3/2019,5/3/2019,DBLSTD,Confirmada,BB,X_BAR_NR,22/2/2019,1,,,ONL,ONL,US,XML
4995158,HRS PAYMENT SOLUTIONS GMBH,26/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_164/184,22/2/2019,1,,,ONL,ONL,DE,XML
4995240,HOTELBEDS SWITZERLAND AG,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,22/2/2019,1,,,TTOO,NO,CH,EMAIL
4995452,BOOKING.COM,9/3/2019,10/3/2019,DBLSTDST,Confirmada,RO,X_BAR,22/2/2019,2,,,ONL,ONL,,XML
4995810,RED LETTER DAYS,2/3/2019,3/3/2019,DBLSTD,Confirmada,BB,BFL_RED,22/2/2019,2,,,ONL,ONL,GB,EMAIL
4996238,WEB H10,1/3/2019,2/3/2019,DBLSTD,Confirmada,RO,W_BAR_NR,22/2/2019,2,,,DIR,DIR,ES,WEB
4998061,COMPANIES,26/2/2019,1/3/2019,DBLSTD,Confirmada,RO,B_BAR,23/2/2019,1,,,CORP,EMP,IT,EMAIL
4998062,COMPANIES,2/3/2019,4/3/2019,DBLSTD,Confirmada,RO,B_BAR,23/2/2019,1,,,CORP,EMP,IT,EMAIL
4998063,COMPANIES,5/3/2019,8/3/2019,DBLSTD,Confirmada,RO,B_BAR,23/2/2019,1,,,CORP,EMP,IT,EMAIL
4998322,FTI TOURISTIK,3/3/2019,7/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,23/2/2019,2,,,TTOO,GER,DE,EMAIL
4998323,FTI TOURISTIK,4/3/2019,6/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,23/2/2019,1,,,TTOO,GER,DE,EMAIL
4998324,HOTELBEDS SWITZERLAND AG,3/3/2019,4/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,23/2/2019,2,,,TTOO,NO,CH,EMAIL
4998848,BOOKING.COM,10/3/2019,13/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,23/2/2019,1,,,ONL,ONL,,XML
4999797,CLUB H10,28/2/2019,3/3/2019,DBLSTDST,Confirmada,RO,W_BAR_NR,23/2/2019,2,,,DIR,DIR,ES,WEB
4999885,AGODA COMPANY PTE,1/3/2019,2/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,23/2/2019,2,,,ONL,ONL,SG,XML
4999886,AGODA COMPANY PTE,1/3/2019,2/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,23/2/2019,2,,,ONL,ONL,SG,XML
5000057,BOOKING.COM,2/3/2019,3/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,23/2/2019,2,,,ONL,ONL,,XML
5002916,AGODA COMPANY PTE,9/3/2019,12/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,24/2/2019,2,,,ONL,ONL,SG,XML
5003329,AGODA COMPANY PTE,7/3/2019,11/3/2019,DBLSTD,Confirmada,RO,X_B_PKNR,25/2/2019,2,,,ONL,ONL,SG,XML
5003651,HOTELBEDS SWITZERLAND AG,3/3/2019,5/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,25/2/2019,1,,,TTOO,NO,CH,EMAIL
5003692,HOTELBEDS SWITZERLAND AG,3/3/2019,5/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,25/2/2019,1,,,TTOO,NO,CH,EMAIL
5003779,DIRECT,25/2/2019,2/3/2019,DBLSTD,Confirmada,RO,B_BAR,25/2/2019,1,,,DIR,DIR,ES,EMAIL
5003979,CHECK POINT SOFTWARE TECHNOLOGIES,11/3/2019,15/3/2019,DBLSTD,Confirmada,BB,C_155/175,25/2/2019,1,,5,CORP,UK,IL,EMAIL
5004213,MAINTEL EUROPE,28/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_170/190,25/2/2019,1,,5,CORP,EMP,GB,EMAIL
5004257,EXPEDIA,1/3/2019,2/3/2019,DBLSTDST,Confirmada,RO,X_BAR_NR,25/2/2019,2,,,ONL,ONL,US,XML
5004294,COMPUTACENTER,12/3/2019,14/3/2019,DBLSTD,Confirmada,BB,C_145/165,25/2/2019,1,,,CORP,EMP,GB,EMAIL
5004321,SUPERBREAK MINI HOLIDAYS,8/3/2019,10/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,25/2/2019,2,,,TTOO,UK,GB,EMAIL
5004330,AIR CANADA VACATIONS,8/3/2019,14/3/2019,DBLSTD,Confirmada,BB,F_W18_S19,25/2/2019,2,,,TTOO,CAN,CA,EMAIL
5004760,FLIGHT CENTRE UK Ltd,4/3/2019,5/3/2019,DBLSTD,Confirmada,BB,C_155/175,25/2/2019,1,,,CORP,EMP,GB,GDS
5004789,CLUB H10,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,W_BAR_NR,25/2/2019,2,,,DIR,DIR,ES,WEB
5005291,DIRECT,28/2/2019,1/3/2019,DBLSTD,Confirmada,BB,B_BAR_NR,25/2/2019,1,,,DIR,DIR,ES,EMAIL
5005643,ERICSSON,27/2/2019,2/3/2019,DBLSTD,Confirmada,RO,C_140/160R,25/2/2019,1,,5,CORP,EMP,GB,EMAIL
5005809,GO AHEAD TOURS _ EF CULTURAL,5/3/2019,8/3/2019,DBLSTD,Confirmada,BB,S_GOAH19,11/6/2018,1,,,TTOO,USA,CH,EMAIL
5006387,COMPUTACENTER,11/3/2019,12/3/2019,DBLSTD,Confirmada,BB,C_145/165,25/2/2019,1,,,CORP,EMP,GB,EMAIL
5008903,AGODA COMPANY PTE,2/3/2019,3/3/2019,DBLSTDST,Confirmada,RO,X_B_PKNR,26/2/2019,1,,,ONL,ONL,SG,XML
5008981,CLUB H10,7/3/2019,8/3/2019,DBLSTD,Confirmada,RO,W_BAR_NR,26/2/2019,1,,,DIR,DIR,ES,WEB
5009100,EXPEDIA,9/3/2019,15/3/2019,DBLSTD,Confirmada,RO,X_BAR_NR,26/2/2019,1,,,ONL,ONL,US,XML
5009739,FLIGHT CENTRE UK Ltd,26/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_155/175,26/2/2019,1,,,CORP,EMP,GB,EMAIL
5009740,FLIGHT CENTRE UK Ltd,26/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_155/175,26/2/2019,1,,,CORP,EMP,GB,EMAIL
5009811,FLIGHT CENTRE UK Ltd,26/2/2019,1/3/2019,DBLSTD,Confirmada,BB,C_155/175,26/2/2019,1,,,CORP,EMP,GB,EMAIL
